time,open,high,low,close,volume
2024-02-23 20:00:00,1.08361,1.08367,1.08268,1.08319,4662
2024-02-23 21:00:00,1.08316,1.08368,1.08243,1.08255,4875
2024-02-23 22:00:00,1.08255,1.08256,1.08117,1.08206,5776
2024-02-23 23:00:00,1.08206,1.08287,1.08149,1.08274,4274
2024-02-24 00:00:00,1.08275,1.08288,1.0821,1.08247,3062
2024-02-24 01:00:00,1.08248,1.08296,1.08229,1.08265,1902
2024-02-24 02:00:00,1.08264,1.08265,1.08201,1.08229,1940
2024-02-24 03:00:00,1.08229,1.08245,1.08176,1.08223,2928
2024-02-24 04:00:00,1.08223,1.08231,1.08174,1.08174,2483
2024-02-26 05:00:00,1.08318,1.08322,1.08182,1.08227,1075
2024-02-26 06:00:00,1.0823,1.0823,1.08189,1.0819,1119
2024-02-26 07:00:00,1.08188,1.08202,1.0816,1.08166,1680
2024-02-26 08:00:00,1.08165,1.08194,1.08126,1.08163,2062
2024-02-26 09:00:00,1.08163,1.08176,1.08143,1.08171,1376
2024-02-26 10:00:00,1.08169,1.08194,1.0816,1.08185,1387
2024-02-26 11:00:00,1.08185,1.08226,1.08175,1.08211,1541
2024-02-26 12:00:00,1.0821,1.08241,1.08188,1.08231,1617
2024-02-26 13:00:00,1.0823,1.08254,1.08219,1.0824,1283
2024-02-26 14:00:00,1.08241,1.08366,1.08229,1.08321,3674
2024-02-26 15:00:00,1.08322,1.08355,1.0827,1.08321,3571
2024-02-26 16:00:00,1.08321,1.08403,1.08306,1.08399,2596
2024-02-26 17:00:00,1.084,1.08487,1.08385,1.08478,2719
2024-02-26 18:00:00,1.08477,1.0854,1.0845,1.08519,2293
2024-02-26 19:00:00,1.0852,1.08597,1.08487,1.08496,2653
2024-02-26 20:00:00,1.08495,1.08589,1.08483,1.08578,3514
2024-02-26 21:00:00,1.08579,1.08587,1.08438,1.08459,5100
2024-02-26 22:00:00,1.0846,1.08543,1.08386,1.08509,4217
2024-02-26 23:00:00,1.08509,1.08555,1.08471,1.0854,3136
2024-02-27 00:00:00,1.0854,1.08548,1.08436,1.08453,2280
2024-02-27 01:00:00,1.08452,1.08458,1.08397,1.08446,2234
2024-02-27 02:00:00,1.08445,1.08475,1.08439,1.08462,2076
2024-02-27 03:00:00,1.08462,1.08525,1.08461,1.08507,3077
2024-02-27 04:00:00,1.08507,1.08515,1.08497,1.08504,1102
2024-02-27 05:00:00,1.08504,1.08505,1.08469,1.08497,1851
2024-02-27 06:00:00,1.08497,1.08513,1.08482,1.08503,627
2024-02-27 07:00:00,1.08504,1.08508,1.08467,1.08474,941
2024-02-27 08:00:00,1.08473,1.08507,1.08454,1.08499,1357
2024-02-27 09:00:00,1.08499,1.08534,1.08482,1.08514,959
2024-02-27 10:00:00,1.08514,1.08529,1.08485,1.08528,636
2024-02-27 11:00:00,1.08529,1.08553,1.08526,1.08534,594
2024-02-27 12:00:00,1.08533,1.08541,1.08486,1.08519,1028
2024-02-27 13:00:00,1.0852,1.08527,1.0847,1.085,1156
2024-02-27 14:00:00,1.08501,1.08626,1.08498,1.0856,2435
2024-02-27 15:00:00,1.08558,1.08659,1.08529,1.08576,3364
2024-02-27 16:00:00,1.08575,1.08594,1.08518,1.08529,3182
2024-02-27 17:00:00,1.08528,1.08532,1.08418,1.08517,3195
2024-02-27 18:00:00,1.08516,1.08589,1.08479,1.08576,2196
2024-02-27 19:00:00,1.08576,1.0863,1.08557,1.08568,2346
2024-02-27 20:00:00,1.08568,1.08577,1.08449,1.0848,4742
2024-02-27 21:00:00,1.08479,1.08508,1.08359,1.084,3872
2024-02-27 22:00:00,1.08398,1.08512,1.0833,1.08469,6038
2024-02-27 23:00:00,1.08469,1.08577,1.08448,1.0856,4064
2024-02-28 00:00:00,1.0856,1.08565,1.08488,1.08507,2672
2024-02-28 01:00:00,1.08507,1.08567,1.08489,1.08495,2714
2024-02-28 02:00:00,1.08494,1.08494,1.08408,1.08442,2168
2024-02-28 03:00:00,1.08441,1.08475,1.0842,1.08441,1698
2024-02-28 04:00:00,1.0844,1.08461,1.08437,1.08437,1347
2024-02-28 05:00:00,1.08437,1.08465,1.08433,1.08434,1791
2024-02-28 06:00:00,1.08434,1.08452,1.0841,1.0841,988
2024-02-28 07:00:00,1.08411,1.08455,1.08405,1.08446,1168
2024-02-28 08:00:00,1.08447,1.08447,1.08378,1.08394,2079
2024-02-28 09:00:00,1.08394,1.08402,1.08371,1.08375,1422
2024-02-28 10:00:00,1.08375,1.08381,1.08328,1.08343,1271
2024-02-28 11:00:00,1.08344,1.08357,1.08318,1.08323,1063
2024-02-28 12:00:00,1.08322,1.08331,1.08254,1.08266,1649
2024-02-28 13:00:00,1.08265,1.08293,1.0822,1.08224,1528
2024-02-28 14:00:00,1.08223,1.08248,1.08164,1.08232,3417
2024-02-28 15:00:00,1.08233,1.08241,1.08084,1.0809,3740
2024-02-28 16:00:00,1.08089,1.08126,1.07966,1.08,5189
2024-02-28 17:00:00,1.07999,1.08176,1.07993,1.08154,4050
2024-02-28 18:00:00,1.08154,1.08179,1.0811,1.08154,2624
2024-02-28 19:00:00,1.08154,1.08208,1.08073,1.08088,2644
2024-02-28 20:00:00,1.08087,1.08309,1.08067,1.08278,6759
2024-02-28 21:00:00,1.08276,1.08337,1.08213,1.08299,6493
2024-02-28 22:00:00,1.083,1.08379,1.0826,1.08343,4633
2024-02-28 23:00:00,1.08342,1.08423,1.08312,1.08421,3616
2024-02-29 00:00:00,1.0842,1.08458,1.08339,1.08383,2517
2024-02-29 01:00:00,1.08384,1.08404,1.08329,1.08343,2061
2024-02-29 02:00:00,1.08343,1.08372,1.08324,1.08336,2280
2024-02-29 03:00:00,1.08336,1.08398,1.0833,1.0838,2127
2024-02-29 04:00:00,1.0838,1.08394,1.08361,1.08375,1335
2024-02-29 05:00:00,1.08376,1.08401,1.08341,1.0838,1313
2024-02-29 06:00:00,1.0838,1.084,1.08374,1.08383,960
2024-02-29 07:00:00,1.08384,1.084,1.08347,1.08363,1639
2024-02-29 08:00:00,1.08363,1.08403,1.0828,1.0829,2844
2024-02-29 09:00:00,1.0829,1.08367,1.08287,1.08365,2863
2024-02-29 10:00:00,1.08364,1.08378,1.08336,1.08369,1876
2024-02-29 11:00:00,1.08368,1.08376,1.08341,1.08363,2019
2024-02-29 12:00:00,1.08363,1.08373,1.08317,1.08353,2034
2024-02-29 13:00:00,1.08352,1.08381,1.08321,1.08329,1838
2024-02-29 14:00:00,1.08327,1.08393,1.08259,1.08288,3938
2024-02-29 15:00:00,1.08288,1.08473,1.08285,1.08376,5014
2024-02-29 16:00:00,1.08389,1.0852,1.08375,1.08505,4950
2024-02-29 17:00:00,1.08506,1.08542,1.08376,1.08378,3628
2024-02-29 18:00:00,1.08377,1.08429,1.08288,1.08343,3873
2024-02-29 19:00:00,1.08343,1.08358,1.08265,1.08287,3423
2024-02-29 20:00:00,1.08287,1.08467,1.08218,1.08377,9412
2024-02-29 21:00:00,1.08376,1.08503,1.08363,1.08466,7003
2024-02-29 22:00:00,1.08469,1.08558,1.0819,1.08224,9491
2024-02-29 23:00:00,1.08223,1.0825,1.08044,1.08062,6917
2024-03-01 00:00:00,1.08062,1.08073,1.07958,1.07998,3948
2024-03-01 01:00:00,1.07999,1.08102,1.07983,1.08091,3176
2024-03-01 02:00:00,1.08092,1.08112,1.08009,1.08025,3520
2024-03-01 03:00:00,1.08025,1.08095,1.08025,1.08083,3474
2024-03-01 04:00:00,1.08083,1.08086,1.08039,1.08046,2105
2024-03-01 05:00:00,1.08046,1.08057,1.07998,1.08047,5025
2024-03-01 06:00:00,1.08053,1.08056,1.08023,1.08055,513
2024-03-01 07:00:00,1.08055,1.08124,1.08052,1.08113,1447
2024-03-01 08:00:00,1.08114,1.08212,1.08109,1.08212,1821
2024-03-01 09:00:00,1.08214,1.08218,1.08166,1.08183,1508
2024-03-01 10:00:00,1.08184,1.08211,1.08165,1.08168,1061
2024-03-01 11:00:00,1.08169,1.0817,1.08122,1.08135,646
2024-03-01 12:00:00,1.08135,1.08141,1.08111,1.08122,1055
2024-03-01 13:00:00,1.0812,1.08139,1.08082,1.08091,1167
2024-03-01 14:00:00,1.0809,1.08174,1.08087,1.08125,2862
2024-03-01 15:00:00,1.08127,1.08199,1.0809,1.08112,4413
2024-03-01 16:00:00,1.08111,1.08176,1.08086,1.08153,3462
2024-03-01 17:00:00,1.08156,1.08227,1.07984,1.08104,5279
2024-03-01 18:00:00,1.08105,1.08191,1.08102,1.08187,3311
2024-03-01 19:00:00,1.08187,1.08247,1.08119,1.08129,3419
2024-03-01 20:00:00,1.08128,1.08153,1.08078,1.08127,5042
2024-03-01 21:00:00,1.08127,1.08206,1.07981,1.07999,5882
2024-03-01 22:00:00,1.08,1.08416,1.08,1.0835,12860
2024-03-01 23:00:00,1.08349,1.08368,1.08233,1.0831,4548
2024-03-02 00:00:00,1.08309,1.08398,1.08288,1.08376,2289
2024-03-02 01:00:00,1.08376,1.08424,1.08315,1.084,2744
2024-03-02 02:00:00,1.084,1.08432,1.08381,1.08412,2319
2024-03-02 03:00:00,1.08412,1.08412,1.08348,1.08373,2056
2024-03-02 04:00:00,1.08373,1.08405,1.08333,1.08368,2693
2024-03-04 05:00:00,1.08359,1.08425,1.0835,1.08398,1572
2024-03-04 06:00:00,1.08397,1.0844,1.08397,1.08416,1819
2024-03-04 07:00:00,1.08417,1.0848,1.08407,1.08457,1558
2024-03-04 08:00:00,1.08458,1.08458,1.08385,1.084,1509
2024-03-04 09:00:00,1.08401,1.08458,1.08385,1.08453,1128
2024-03-04 10:00:00,1.08454,1.08457,1.08421,1.08438,996
2024-03-04 11:00:00,1.0844,1.08457,1.08431,1.08436,666
2024-03-04 12:00:00,1.08435,1.08468,1.08428,1.08443,790
2024-03-04 13:00:00,1.08443,1.08478,1.0843,1.08469,1216
2024-03-04 14:00:00,1.0847,1.08539,1.08451,1.08537,2547
2024-03-04 15:00:00,1.08537,1.08578,1.08377,1.08447,4461
2024-03-04 16:00:00,1.08448,1.0852,1.08422,1.0849,2811
2024-03-04 17:00:00,1.08489,1.08549,1.08458,1.08536,2276
2024-03-04 18:00:00,1.08535,1.08569,1.08515,1.08562,2377
2024-03-04 19:00:00,1.08562,1.08575,1.08416,1.08425,2670
2024-03-04 20:00:00,1.08426,1.085,1.08401,1.08487,3992
2024-03-04 21:00:00,1.08486,1.08617,1.0845,1.08597,4804
2024-03-04 22:00:00,1.08596,1.08636,1.08554,1.08632,4270
2024-03-04 23:00:00,1.08633,1.08667,1.08567,1.08614,3361
2024-03-05 00:00:00,1.08614,1.08623,1.08554,1.08579,2446
2024-03-05 01:00:00,1.08578,1.08606,1.08557,1.08563,1334
2024-03-05 02:00:00,1.08564,1.08583,1.08553,1.08565,1528
2024-03-05 03:00:00,1.08565,1.08594,1.08553,1.08558,2350
2024-03-05 04:00:00,1.08559,1.08571,1.08549,1.08549,1634
2024-03-05 05:00:00,1.08549,1.08569,1.08526,1.08531,6620
2024-03-05 06:00:00,1.08533,1.0858,1.08533,1.08541,603
2024-03-05 07:00:00,1.0854,1.08552,1.08514,1.08529,654
2024-03-05 08:00:00,1.0853,1.08546,1.08475,1.08494,1762
2024-03-05 09:00:00,1.08496,1.08518,1.08484,1.085,1310
2024-03-05 10:00:00,1.085,1.08547,1.08495,1.08541,1230
2024-03-05 11:00:00,1.08542,1.08542,1.08498,1.08505,737
2024-03-05 12:00:00,1.08504,1.08541,1.08493,1.08528,931
2024-03-05 13:00:00,1.08529,1.08532,1.08445,1.08467,1471
2024-03-05 14:00:00,1.08468,1.08512,1.08414,1.08463,2660
2024-03-05 15:00:00,1.08464,1.08518,1.0843,1.08471,4203
2024-03-05 16:00:00,1.0847,1.08558,1.0847,1.08514,3072
2024-03-05 17:00:00,1.08512,1.08549,1.08494,1.08502,2035
2024-03-05 18:00:00,1.08501,1.08535,1.08478,1.08498,2171
2024-03-05 19:00:00,1.08498,1.08504,1.08456,1.08472,2103
2024-03-05 20:00:00,1.08471,1.08516,1.0842,1.08462,4035
2024-03-05 21:00:00,1.08464,1.08544,1.08403,1.08453,5127
2024-03-05 22:00:00,1.08454,1.0876,1.0845,1.08714,8660
2024-03-05 23:00:00,1.08715,1.08719,1.0858,1.08609,4235
2024-03-06 00:00:00,1.08609,1.08644,1.08577,1.08599,2741
2024-03-06 01:00:00,1.08598,1.08599,1.08513,1.08527,2086
2024-03-06 02:00:00,1.08528,1.08576,1.08513,1.08528,2457
2024-03-06 03:00:00,1.08528,1.08584,1.08489,1.08575,2483
2024-03-06 04:00:00,1.08576,1.08589,1.08559,1.0856,1853
2024-03-06 05:00:00,1.0856,1.08572,1.08556,1.08564,2737
2024-03-06 06:00:00,1.08566,1.08587,1.08554,1.08555,716
2024-03-06 07:00:00,1.08554,1.08556,1.08492,1.08498,1072
2024-03-06 08:00:00,1.08497,1.08502,1.08421,1.08438,2743
2024-03-06 09:00:00,1.08439,1.08533,1.08439,1.08526,1978
2024-03-06 10:00:00,1.08526,1.08531,1.08503,1.08507,1694
2024-03-06 11:00:00,1.08507,1.08522,1.08495,1.08516,1161
2024-03-06 12:00:00,1.08516,1.08568,1.08516,1.08551,1673
2024-03-06 13:00:00,1.08551,1.08605,1.08547,1.08594,1807
2024-03-06 14:00:00,1.08594,1.08663,1.08586,1.08619,3113
2024-03-06 15:00:00,1.08619,1.08741,1.08592,1.08731,3192
2024-03-06 16:00:00,1.08731,1.08777,1.08694,1.08765,2706
2024-03-06 17:00:00,1.08764,1.08795,1.08734,1.08773,1990
2024-03-06 18:00:00,1.08773,1.08783,1.08715,1.08757,1832
2024-03-06 19:00:00,1.08757,1.08785,1.08675,1.08687,2298
2024-03-06 20:00:00,1.08688,1.08848,1.08683,1.08847,7584
2024-03-06 21:00:00,1.08846,1.08894,1.0883,1.08869,4587
2024-03-06 22:00:00,1.08869,1.09087,1.08813,1.09052,7949
2024-03-06 23:00:00,1.09053,1.09149,1.08995,1.09122,5773
2024-03-07 00:00:00,1.09122,1.09153,1.08995,1.09023,4643
2024-03-07 01:00:00,1.09023,1.09077,1.09005,1.09029,3777
2024-03-07 02:00:00,1.09028,1.09028,1.08933,1.08968,4065
2024-03-07 03:00:00,1.08967,1.08994,1.08929,1.0899,3098
2024-03-07 04:00:00,1.08988,1.08995,1.08953,1.0898,1424
2024-03-07 05:00:00,1.0898,1.09011,1.08928,1.08979,2050
2024-03-07 06:00:00,1.08978,1.09013,1.0897,1.08995,1018
2024-03-07 07:00:00,1.08994,1.09073,1.08993,1.0903,2302
2024-03-07 08:00:00,1.09031,1.09042,1.08965,1.08979,2869
2024-03-07 09:00:00,1.08979,1.0899,1.08936,1.08984,1495
2024-03-07 10:00:00,1.08983,1.09014,1.08955,1.09006,1264
2024-03-07 11:00:00,1.09005,1.09055,1.09003,1.09035,2151
2024-03-07 12:00:00,1.09034,1.09055,1.08997,1.09004,1158
2024-03-07 13:00:00,1.09003,1.09029,1.08985,1.09014,1899
2024-03-07 14:00:00,1.09016,1.09043,1.08912,1.08937,3751
2024-03-07 15:00:00,1.08938,1.08978,1.08876,1.08978,4133
2024-03-07 16:00:00,1.08976,1.09027,1.08928,1.09016,2659
2024-03-07 17:00:00,1.09017,1.09019,1.08896,1.08964,3057
2024-03-07 18:00:00,1.08965,1.0899,1.08924,1.08939,2636
2024-03-07 19:00:00,1.08939,1.09001,1.08922,1.08943,2965
2024-03-07 20:00:00,1.08943,1.08967,1.08678,1.08723,9656
2024-03-07 21:00:00,1.08723,1.09194,1.08692,1.09155,10054
2024-03-07 22:00:00,1.09157,1.09309,1.09081,1.09299,6351
2024-03-07 23:00:00,1.09299,1.0942,1.09247,1.09401,5158
2024-03-08 00:00:00,1.09401,1.09416,1.09314,1.0937,3262
2024-03-08 01:00:00,1.09369,1.09447,1.09365,1.09422,2359
2024-03-08 02:00:00,1.09421,1.09487,1.09407,1.09468,2440
2024-03-08 03:00:00,1.09469,1.09491,1.09426,1.0947,2572
2024-03-08 04:00:00,1.09469,1.09489,1.09456,1.09477,1942
2024-03-08 05:00:00,1.09472,1.09479,1.09426,1.09465,3617
2024-03-08 06:00:00,1.0947,1.09513,1.09466,1.09509,503
2024-03-08 07:00:00,1.0951,1.09556,1.09502,1.09513,1203
2024-03-08 08:00:00,1.09513,1.09528,1.09464,1.0948,2125
2024-03-08 09:00:00,1.09479,1.09508,1.09449,1.09456,1433
2024-03-08 10:00:00,1.09456,1.09479,1.09442,1.09473,1387
2024-03-08 11:00:00,1.09476,1.09491,1.09444,1.09456,1106
2024-03-08 12:00:00,1.09456,1.09485,1.09448,1.09464,1525
2024-03-08 13:00:00,1.09463,1.0949,1.09442,1.09479,1597
2024-03-08 14:00:00,1.0948,1.0951,1.09318,1.09336,3519
2024-03-08 15:00:00,1.09336,1.09388,1.0929,1.09358,3823
2024-03-08 16:00:00,1.09358,1.09373,1.09261,1.09352,3884
2024-03-08 17:00:00,1.09351,1.09369,1.09263,1.09334,3063
2024-03-08 18:00:00,1.09335,1.0939,1.09295,1.09345,2543
2024-03-08 19:00:00,1.09346,1.09351,1.0928,1.09318,2759
2024-03-08 20:00:00,1.0932,1.09812,1.09183,1.09582,13323
2024-03-08 21:00:00,1.09582,1.09665,1.09448,1.09577,10515
2024-03-08 22:00:00,1.09577,1.09619,1.09434,1.09609,6704
2024-03-08 23:00:00,1.09609,1.09613,1.09373,1.09402,6312
2024-03-09 00:00:00,1.09404,1.09457,1.09369,1.09393,5376
2024-03-09 01:00:00,1.09392,1.094,1.09334,1.09372,3964
2024-03-09 02:00:00,1.09371,1.0942,1.09344,1.09416,3108
2024-03-09 03:00:00,1.09417,1.09438,1.09345,1.09361,3150
2024-03-09 04:00:00,1.09361,1.09407,1.09348,1.09348,2854
2024-03-11 04:00:00,1.09411,1.09411,1.09375,1.09393,769
2024-03-11 05:00:00,1.09393,1.09406,1.09359,1.09375,703
2024-03-11 06:00:00,1.09374,1.09436,1.09374,1.09426,1859
2024-03-11 07:00:00,1.09427,1.09465,1.09381,1.09422,1552
2024-03-11 08:00:00,1.09423,1.09457,1.0939,1.09405,1951
2024-03-11 09:00:00,1.09405,1.09418,1.09373,1.09388,1697
2024-03-11 10:00:00,1.09388,1.09443,1.09379,1.09412,1248
2024-03-11 11:00:00,1.09411,1.09415,1.09369,1.09386,798
2024-03-11 12:00:00,1.09386,1.0942,1.09386,1.09413,994
2024-03-11 13:00:00,1.09411,1.09437,1.09353,1.0942,1259
2024-03-11 14:00:00,1.09421,1.09473,1.0937,1.09421,2755
2024-03-11 15:00:00,1.09419,1.0948,1.09385,1.09445,4032
2024-03-11 16:00:00,1.09446,1.09448,1.09339,1.09346,2693
2024-03-11 17:00:00,1.09346,1.09435,1.09329,1.09415,2080
2024-03-11 18:00:00,1.09414,1.09435,1.09377,1.09429,2089
2024-03-11 19:00:00,1.09427,1.09432,1.09293,1.09294,4605
2024-03-11 20:00:00,1.09295,1.09316,1.09177,1.09195,4822
2024-03-11 21:00:00,1.09196,1.09249,1.09156,1.09243,4576
2024-03-11 22:00:00,1.09242,1.09288,1.09145,1.09272,5038
2024-03-11 23:00:00,1.09273,1.0928,1.09229,1.0927,3338
2024-03-12 00:00:00,1.09271,1.09302,1.09245,1.09252,3222
2024-03-12 01:00:00,1.09253,1.09261,1.09182,1.09241,2766
2024-03-12 02:00:00,1.09241,1.09264,1.09219,1.09261,2301
2024-03-12 03:00:00,1.09262,1.09273,1.0925,1.0925,1288
2024-03-12 04:00:00,1.09252,1.09271,1.09195,1.09258,6076
2024-03-12 05:00:00,1.0926,1.09271,1.09241,1.0925,775
2024-03-12 06:00:00,1.09249,1.09309,1.09249,1.09304,1011
2024-03-12 07:00:00,1.09306,1.09322,1.09284,1.09286,1920
2024-03-12 08:00:00,1.09286,1.09343,1.09267,1.09337,2298
2024-03-12 09:00:00,1.09337,1.09363,1.09302,1.09362,2197
2024-03-12 10:00:00,1.09362,1.09381,1.0934,1.09363,1097
2024-03-12 11:00:00,1.09362,1.09381,1.09346,1.09368,1316
2024-03-12 12:00:00,1.09369,1.09391,1.09366,1.09383,1852
2024-03-12 13:00:00,1.09383,1.09391,1.09342,1.09379,2238
2024-03-12 14:00:00,1.09379,1.09393,1.09315,1.09319,3532
2024-03-12 15:00:00,1.09318,1.09334,1.09212,1.09248,3752
2024-03-12 16:00:00,1.09247,1.09334,1.09231,1.09303,2792
2024-03-12 17:00:00,1.09302,1.09343,1.09266,1.09339,2350
2024-03-12 18:00:00,1.0934,1.09353,1.09318,1.09335,2489
2024-03-12 19:00:00,1.09334,1.09438,1.09026,1.09201,13334
2024-03-12 20:00:00,1.092,1.0923,1.09023,1.09107,12153
2024-03-12 21:00:00,1.09109,1.09194,1.09063,1.0917,6553
2024-03-12 22:00:00,1.09171,1.09185,1.09074,1.09176,4796
2024-03-12 23:00:00,1.09176,1.0919,1.09136,1.09176,3833
2024-03-13 00:00:00,1.09176,1.09208,1.09127,1.09192,3524
2024-03-13 01:00:00,1.09192,1.09246,1.09185,1.0924,2280
2024-03-13 02:00:00,1.0924,1.09259,1.0921,1.09257,1714
2024-03-13 03:00:00,1.09257,1.09273,1.0925,1.09257,1196
2024-03-13 04:00:00,1.09257,1.09274,1.09252,1.09258,5392
2024-03-13 05:00:00,1.09258,1.09287,1.09258,1.09274,591
2024-03-13 06:00:00,1.09274,1.09289,1.09264,1.09267,917
2024-03-13 07:00:00,1.09268,1.09295,1.09257,1.09268,1997
2024-03-13 08:00:00,1.09269,1.09288,1.09233,1.09238,3566
2024-03-13 09:00:00,1.09238,1.09275,1.09234,1.09269,2337
2024-03-13 10:00:00,1.09269,1.09306,1.0925,1.09278,2127
2024-03-13 11:00:00,1.09278,1.09281,1.0922,1.09234,2479
2024-03-13 12:00:00,1.09233,1.09289,1.09228,1.09286,2178
2024-03-13 13:00:00,1.09286,1.09292,1.09253,1.0928,2026
2024-03-13 14:00:00,1.09279,1.09318,1.09207,1.09267,2885
2024-03-13 15:00:00,1.09267,1.09327,1.09261,1.09275,3468
2024-03-13 16:00:00,1.09274,1.0928,1.09201,1.09232,3426
2024-03-13 17:00:00,1.0923,1.09332,1.0922,1.09305,2582
2024-03-13 18:00:00,1.09304,1.09457,1.09301,1.0942,2928
2024-03-13 19:00:00,1.09421,1.09473,1.09336,1.09366,4874
2024-03-13 20:00:00,1.09366,1.09419,1.09359,1.09371,4402
2024-03-13 21:00:00,1.09372,1.09443,1.09313,1.09419,4802
2024-03-13 22:00:00,1.0942,1.09471,1.0938,1.09435,4361
2024-03-13 23:00:00,1.09434,1.09493,1.094,1.0949,3711
2024-03-14 00:00:00,1.0949,1.09638,1.09486,1.09571,4186
2024-03-14 01:00:00,1.0957,1.09584,1.09503,1.09509,2650
2024-03-14 02:00:00,1.09508,1.09517,1.09456,1.09472,2892
2024-03-14 03:00:00,1.09472,1.09491,1.0947,1.09471,1382
2024-03-14 04:00:00,1.0947,1.09522,1.0947,1.09489,3631
2024-03-14 05:00:00,1.09488,1.0951,1.09488,1.09488,863
2024-03-14 06:00:00,1.0949,1.0953,1.0949,1.0953,581
2024-03-14 07:00:00,1.09529,1.09547,1.0946,1.09487,1506
2024-03-14 08:00:00,1.09489,1.09527,1.09452,1.09488,2248
2024-03-14 09:00:00,1.09488,1.09498,1.0943,1.09437,1448
2024-03-14 10:00:00,1.09438,1.09452,1.09413,1.09422,1813
2024-03-14 11:00:00,1.09421,1.09427,1.09389,1.09424,1379
2024-03-14 12:00:00,1.09424,1.0943,1.09391,1.09395,1900
2024-03-14 13:00:00,1.09396,1.09419,1.0937,1.09377,1757
2024-03-14 14:00:00,1.09377,1.09428,1.09317,1.09352,3592
2024-03-14 15:00:00,1.09352,1.09439,1.09351,1.09378,3946
2024-03-14 16:00:00,1.09377,1.09443,1.09369,1.09413,2929
2024-03-14 17:00:00,1.09412,1.09454,1.09377,1.09395,2607
2024-03-14 18:00:00,1.09394,1.09434,1.09375,1.09414,2206
2024-03-14 19:00:00,1.09415,1.09447,1.09242,1.09298,9962
2024-03-14 20:00:00,1.09297,1.09312,1.09088,1.09118,9161
2024-03-14 21:00:00,1.09119,1.0914,1.08959,1.08978,7294
2024-03-14 22:00:00,1.08977,1.08994,1.08829,1.08876,5939
2024-03-14 23:00:00,1.08876,1.08926,1.08846,1.0887,4194
2024-03-15 00:00:00,1.0887,1.08889,1.0881,1.08864,2616
2024-03-15 01:00:00,1.08864,1.08899,1.08837,1.08851,2537
2024-03-15 02:00:00,1.0885,1.08911,1.08806,1.0891,2778
2024-03-15 03:00:00,1.0891,1.08918,1.08825,1.08825,1899
2024-03-15 04:00:00,1.08825,1.08853,1.08817,1.0885,5388
2024-03-15 05:00:00,1.08851,1.08859,1.08831,1.08839,638
2024-03-15 06:00:00,1.0884,1.08849,1.08825,1.08827,907
2024-03-15 07:00:00,1.08828,1.08845,1.0876,1.08779,2212
2024-03-15 08:00:00,1.08778,1.08801,1.08755,1.08769,2114
2024-03-15 09:00:00,1.08769,1.08769,1.0873,1.08732,1493
2024-03-15 10:00:00,1.08731,1.08781,1.08731,1.08769,1039
2024-03-15 11:00:00,1.08768,1.08772,1.08748,1.08763,1022
2024-03-15 12:00:00,1.08763,1.08772,1.08732,1.08768,1221
2024-03-15 13:00:00,1.08769,1.08806,1.08754,1.08797,2500
2024-03-15 14:00:00,1.08797,1.08847,1.08785,1.08808,3324
2024-03-15 15:00:00,1.08807,1.08869,1.0878,1.08828,3770
2024-03-15 16:00:00,1.08827,1.08995,1.08825,1.0898,3585
2024-03-15 17:00:00,1.0898,1.08996,1.08891,1.08911,2940
2024-03-15 18:00:00,1.08909,1.08963,1.08869,1.08935,1997
2024-03-15 19:00:00,1.08935,1.08942,1.08843,1.08873,4962
2024-03-15 20:00:00,1.08872,1.08948,1.08832,1.0886,5453
2024-03-15 21:00:00,1.0886,1.08943,1.08842,1.08878,5815
2024-03-15 22:00:00,1.0888,1.08889,1.08814,1.08876,3432
2024-03-15 23:00:00,1.08876,1.089,1.08836,1.08858,3397
2024-03-16 00:00:00,1.08859,1.08878,1.08834,1.08837,2196
2024-03-16 01:00:00,1.08836,1.0891,1.08836,1.08903,1905
2024-03-16 02:00:00,1.08902,1.08913,1.08869,1.08892,2179
2024-03-16 03:00:00,1.08892,1.08899,1.08861,1.08869,2234
2024-03-18 04:00:00,1.08905,1.08905,1.08819,1.08886,824
2024-03-18 05:00:00,1.08885,1.08911,1.0886,1.08864,1302
2024-03-18 06:00:00,1.08865,1.08865,1.08817,1.08835,2868
2024-03-18 07:00:00,1.08836,1.08881,1.08805,1.08852,1689
2024-03-18 08:00:00,1.08852,1.089,1.08829,1.08891,2190
2024-03-18 09:00:00,1.08892,1.08917,1.08876,1.08891,2011
2024-03-18 10:00:00,1.08891,1.08905,1.08852,1.08854,1216
2024-03-18 11:00:00,1.08853,1.08881,1.08853,1.08875,1173
2024-03-18 12:00:00,1.08875,1.08886,1.08852,1.0887,1217
2024-03-18 13:00:00,1.08871,1.08893,1.08865,1.08888,1429
2024-03-18 14:00:00,1.08889,1.08965,1.08887,1.08924,2432
2024-03-18 15:00:00,1.08922,1.08977,1.08908,1.08937,3629
2024-03-18 16:00:00,1.08937,1.09005,1.08925,1.08992,2723
2024-03-18 17:00:00,1.08994,1.09018,1.08963,1.08998,2275
2024-03-18 18:00:00,1.08997,1.09061,1.08988,1.09024,2227
2024-03-18 19:00:00,1.09023,1.09049,1.08898,1.08922,3407
2024-03-18 20:00:00,1.08922,1.08935,1.08855,1.0889,3844
2024-03-18 21:00:00,1.08889,1.08932,1.08843,1.08856,3717
2024-03-18 22:00:00,1.08855,1.08888,1.0881,1.08853,4038
2024-03-18 23:00:00,1.08853,1.08853,1.08694,1.08723,3698
